time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1357848094.15583205,-41107.31420425,0.00000000,-nan,0.00000000,-41515.88162525,0.000000,0.000000
1357848094.25592303,-41107.36456369,0.00000000,-nan,0.00000000,-41515.98111244,0.000000,0.000000
1357848094.35600805,-41107.41492306,0.00000000,-nan,0.00000000,-41516.08113871,0.000000,0.000000
1357848094.45608997,-41107.46528232,0.00000000,-nan,0.00000000,-41516.18106993,0.000000,0.000000
1357848094.55618191,-41107.51564410,0.00000000,-nan,0.00000000,-41516.30221327,0.000000,0.000000
1357848094.65627408,-41107.56600325,0.00000000,-nan,0.00000000,-41516.38154432,0.000000,0.000000
1357848094.75636292,-41107.61636226,0.00000000,-nan,0.00000000,-41516.48117551,0.000000,0.000000
1357848094.85645294,-41107.66672119,0.00000000,-nan,0.00000000,-41516.58126992,0.000000,0.000000
1357848094.95653296,-41107.71708004,0.00000000,-nan,0.00000000,-41516.68127825,0.000000,0.000000
1357848095.05662489,-41107.76743882,0.00000000,-nan,0.00000000,-41516.78144785,0.000000,0.000000
1357848095.15671706,-41107.81779758,0.00000000,-nan,0.00000000,-41516.88200232,0.000000,0.000000
1357848095.25680900,-41107.86815619,0.00000000,-nan,0.00000000,-41516.98154067,0.000000,0.000000
1357848095.35689092,-41107.91851467,0.00000000,-nan,0.00000000,-41517.08118294,0.000000,0.000000
1357848095.45697308,-41107.96887327,0.00000000,-nan,0.00000000,-41517.18280491,0.000000,0.000000
1357848095.55706501,-41108.01923154,0.00000000,-nan,0.00000000,-41517.28087929,0.000000,0.000000
1357848095.65715694,-41108.06958985,0.00000000,-nan,0.00000000,-41517.38200137,0.000000,0.000000
1357848095.75724912,-41108.11994820,0.00000000,-nan,0.00000000,-41517.48291147,0.000000,0.000000
1357848095.85734105,-41108.17030750,0.00000000,-nan,0.00000000,-41517.59144662,0.000000,0.000000
1357848095.95741892,-41108.22066812,0.00000000,-nan,0.00000000,-41517.70285471,0.000000,0.000000
1357848096.05751109,-41108.27102596,0.00000000,-nan,0.00000000,-41517.78098027,0.000000,0.000000
1357848096.15760303,-41108.32138573,0.00000000,-nan,0.00000000,-41517.89737634,0.000000,0.000000
1357848096.25769496,-41108.37174468,0.00000000,-nan,0.00000000,-41517.99149479,0.000000,0.000000
1357848096.35777712,-41108.42210352,0.00000000,-nan,0.00000000,-41518.09122507,0.000000,0.000000
1357848096.45785809,-41108.47246236,0.00000000,-nan,0.00000000,-41518.19198510,0.000000,0.000000
1357848096.55794406,-41108.52282121,0.00000000,-nan,0.00000000,-41518.29283068,0.000000,0.000000
1357848096.65803599,-41108.57317977,0.00000000,-nan,0.00000000,-41518.39107819,0.000000,0.000000
1357848096.75812793,-41108.62353844,0.00000000,-nan,0.00000000,-41518.49275478,0.000000,0.000000
1357848096.85822010,-41108.67389678,0.00000000,-nan,0.00000000,-41518.59082110,0.000000,0.000000
1357848096.95830488,-41108.72425652,0.00000000,-nan,0.00000000,-41518.70286021,0.000000,0.000000
1357848097.05839610,-41108.77461351,0.00000000,-nan,0.00000000,-41518.78124773,0.000000,0.000000
1357848097.15848804,-41108.82497459,0.00000000,-nan,0.00000000,-41518.91526220,0.000000,0.000000
1357848097.25857997,-41108.87533259,0.00000000,-nan,0.00000000,-41518.99092617,0.000000,0.000000
1357848097.35865998,-41108.92569074,0.00000000,-nan,0.00000000,-41519.09279613,0.000000,0.000000
1357848097.45874500,-41108.97604862,0.00000000,-nan,0.00000000,-41519.19130207,0.000000,0.000000
1357848097.55883408,-41109.02640659,0.00000000,-nan,0.00000000,-41519.29282714,0.000000,0.000000
1357848097.65892506,-41109.07676429,0.00000000,-nan,0.00000000,-41519.39126754,0.000000,0.000000
1357848097.75901699,-41109.12712331,0.00000000,-nan,0.00000000,-41519.50281691,0.000000,0.000000
1357848097.85910892,-41109.17748081,0.00000000,-nan,0.00000000,-41519.59111705,0.000000,0.000000
1357848097.97246909,-41109.22784185,0.00000000,-nan,0.00000000,-41519.72065764,0.000000,0.000000
1357848098.07255507,-41109.27820038,0.00000000,-nan,0.00000000,-41519.80094793,0.000000,0.000000
1357848098.17264700,-41109.32855906,0.00000000,-nan,0.00000000,-41519.90288105,0.000000,0.000000
1357848098.27273798,-41109.37891746,0.00000000,-nan,0.00000000,-41520.00125523,0.000000,0.000000
1357848098.37282109,-41109.42927596,0.00000000,-nan,0.00000000,-41520.10289090,0.000000,0.000000
1357848098.47289991,-41109.47963424,0.00000000,-nan,0.00000000,-41520.20172301,0.000000,0.000000
1357848098.57299209,-41109.52999240,0.00000000,-nan,0.00000000,-41520.30149355,0.000000,0.000000
1357848098.67308402,-41109.58035042,0.00000000,-nan,0.00000000,-41520.40112724,0.000000,0.000000
1357848098.77317595,-41109.63070837,0.00000000,-nan,0.00000000,-41520.50122787,0.000000,0.000000
1357848098.87326694,-41109.68106621,0.00000000,-nan,0.00000000,-41520.60105769,0.000000,0.000000
1357848098.97334790,-41109.73142402,0.00000000,-nan,0.00000000,-41520.70143686,0.000000,0.000000
1357848099.07344007,-41109.78178045,0.00000000,-nan,0.00000000,-41520.79101899,0.000000,0.000000
1357848099.17351794,-41109.83213702,0.00000000,-nan,0.00000000,-41520.89278931,0.000000,0.000000
1357848099.27361012,-41109.88249462,0.00000000,-nan,0.00000000,-41521.00191825,0.000000,0.000000
1357848099.37370205,-41109.93285103,0.00000000,-nan,0.00000000,-41521.09299578,0.000000,0.000000
1357848099.47378612,-41109.98320713,0.00000000,-nan,0.00000000,-41521.19109626,0.000000,0.000000
1357848099.57387590,-41110.03356317,0.00000000,-nan,0.00000000,-41521.29134247,0.000000,0.000000
1357848099.67396808,-41110.08391924,0.00000000,-nan,0.00000000,-41521.39233173,0.000000,0.000000
1357848099.77406001,-41110.13427511,0.00000000,-nan,0.00000000,-41521.49136547,0.000000,0.000000
1357848099.87415195,-41110.18463090,0.00000000,-nan,0.00000000,-41521.59137662,0.000000,0.000000
1357848099.97423506,-41110.23498677,0.00000000,-nan,0.00000000,-41521.69282232,0.000000,0.000000
1357848100.07431698,-41110.28534233,0.00000000,-nan,0.00000000,-41521.79102944,0.000000,0.000000
1357848100.17440510,-41110.33569906,0.00000000,-nan,0.00000000,-41521.90124600,0.000000,0.000000
1357848100.27449799,-41110.38605454,0.00000000,-nan,0.00000000,-41521.99170168,0.000000,0.000000
1357848100.37459111,-41110.43641007,0.00000000,-nan,0.00000000,-41522.09284498,0.000000,0.000000
1357848100.47467709,-41110.48676537,0.00000000,-nan,0.00000000,-41522.19170777,0.000000,0.000000
1357848100.57475710,-41110.53712050,0.00000000,-nan,0.00000000,-41522.29105532,0.000000,0.000000
1357848100.67484903,-41110.58747578,0.00000000,-nan,0.00000000,-41522.39298856,0.000000,0.000000
1357848100.77493191,-41110.63783219,0.00000000,-nan,0.00000000,-41522.50286418,0.000000,0.000000
1357848100.87502408,-41110.68818833,0.00000000,-nan,0.00000000,-41522.60138700,0.000000,0.000000
1357848100.97511601,-41110.73854438,0.00000000,-nan,0.00000000,-41522.70144935,0.000000,0.000000
1357848101.07520103,-41110.78890033,0.00000000,-nan,0.00000000,-41522.80127516,0.000000,0.000000
1357848101.17529106,-41110.83925762,0.00000000,-nan,0.00000000,-41522.91291025,0.000000,0.000000
1357848101.27538300,-41110.88961457,0.00000000,-nan,0.00000000,-41523.01091074,0.000000,0.000000
1357848101.37547588,-41110.93997151,0.00000000,-nan,0.00000000,-41523.11151209,0.000000,0.000000
1357848101.47555995,-41110.99032834,0.00000000,-nan,0.00000000,-41523.21139796,0.000000,0.000000
1357848101.57565188,-41111.04068503,0.00000000,-nan,0.00000000,-41523.31090587,0.000000,0.000000
1357848101.67573094,-41111.09103930,0.00000000,-nan,0.00000000,-41523.39177307,0.000000,0.000000
1357848101.77692890,-41111.14139583,0.00000000,-nan,0.00000000,-41523.51104830,0.000000,0.000000
1357848101.87702107,-41111.19175235,0.00000000,-nan,0.00000000,-41523.61160572,0.000000,0.000000
1357848101.97711301,-41111.24210871,0.00000000,-nan,0.00000000,-41523.71105664,0.000000,0.000000
1357848102.07720494,-41111.29246499,0.00000000,-nan,0.00000000,-41523.81114679,0.000000,0.000000
1357848102.17895007,-41111.34282239,0.00000000,-nan,0.00000000,-41523.92095768,0.000000,0.000000
1357848102.27902102,-41111.39317727,0.00000000,-nan,0.00000000,-41524.00112117,0.000000,0.000000
1357848102.37911391,-41111.44353228,0.00000000,-nan,0.00000000,-41524.10282832,0.000000,0.000000
1357848102.47920609,-41111.49388698,0.00000000,-nan,0.00000000,-41524.20098819,0.000000,0.000000
1357848102.57929802,-41111.54424160,0.00000000,-nan,0.00000000,-41524.30103507,0.000000,0.000000
1357848102.67938900,-41111.59459623,0.00000000,-nan,0.00000000,-41524.40188695,0.000000,0.000000
1357848102.77947092,-41111.64495164,0.00000000,-nan,0.00000000,-41524.50897798,0.000000,0.000000
1357848102.87956190,-41111.69530728,0.00000000,-nan,0.00000000,-41524.61153450,0.000000,0.000000
1357848102.97965407,-41111.74566284,0.00000000,-nan,0.00000000,-41524.71159853,0.000000,0.000000
1357848103.07973909,-41111.79601824,0.00000000,-nan,0.00000000,-41524.81096818,0.000000,0.000000
1357848103.17983103,-41111.84637257,0.00000000,-nan,0.00000000,-41524.90296780,0.000000,0.000000
1357848103.27990699,-41111.89672785,0.00000000,-nan,0.00000000,-41525.01145464,0.000000,0.000000
1357848103.37999797,-41111.94708307,0.00000000,-nan,0.00000000,-41525.11168270,0.000000,0.000000
1357848103.48008990,-41111.99743818,0.00000000,-nan,0.00000000,-41525.21144631,0.000000,0.000000
1357848103.58018208,-41112.04779443,0.00000000,-nan,0.00000000,-41525.32156606,0.000000,0.000000
1357848103.68027401,-41112.09814812,0.00000000,-nan,0.00000000,-41525.40123004,0.000000,0.000000
1357848103.78035593,-41112.14850172,0.00000000,-nan,0.00000000,-41525.50122777,0.000000,0.000000
1357848103.88044810,-41112.19885525,0.00000000,-nan,0.00000000,-41525.60127018,0.000000,0.000000
1357848103.98052692,-41112.24921010,0.00000000,-nan,0.00000000,-41525.71287575,0.000000,0.000000
1357848104.08061910,-41112.29956464,0.00000000,-nan,0.00000000,-41525.81106648,0.000000,0.000000
1357848104.18071103,-41112.34991913,0.00000000,-nan,0.00000000,-41525.91137768,0.000000,0.000000
1357848104.28080297,-41112.40027235,0.00000000,-nan,0.00000000,-41526.00158646,0.000000,0.000000
1357848104.38088489,-41112.45062545,0.00000000,-nan,0.00000000,-41526.10138610,0.000000,0.000000
1357848104.48096609,-41112.50097968,0.00000000,-nan,0.00000000,-41526.21129391,0.000000,0.000000
1357848104.58105803,-41112.55133380,0.00000000,-nan,0.00000000,-41526.31115681,0.000000,0.000000
1357848104.68114996,-41112.60168786,0.00000000,-nan,0.00000000,-41526.41136681,0.000000,0.000000
1357848104.78124189,-41112.65204183,0.00000000,-nan,0.00000000,-41526.51131417,0.000000,0.000000
1357848104.88132405,-41112.70239572,0.00000000,-nan,0.00000000,-41526.61135507,0.000000,0.000000
1357848104.98141503,-41112.75274954,0.00000000,-nan,0.00000000,-41526.71152811,0.000000,0.000000
1357848105.08150697,-41112.80310342,0.00000000,-nan,0.00000000,-41526.81271494,0.000000,0.000000
1357848105.18159890,-41112.85345724,0.00000000,-nan,0.00000000,-41526.91292310,0.000000,0.000000
1357848105.28169107,-41112.90380957,0.00000000,-nan,0.00000000,-41527.00134339,0.000000,0.000000
1357848105.38177299,-41112.95416177,0.00000000,-nan,0.00000000,-41527.10097144,0.000000,0.000000
1357848105.48185205,-41113.00451396,0.00000000,-nan,0.00000000,-41527.20167670,0.000000,0.000000
1357848105.58194399,-41113.05486622,0.00000000,-nan,0.00000000,-41527.30286031,0.000000,0.000000
1357848105.68203592,-41113.10521825,0.00000000,-nan,0.00000000,-41527.40178565,0.000000,0.000000
1357848105.78212810,-41113.15557156,0.00000000,-nan,0.00000000,-41527.51289704,0.000000,0.000000
1357848105.89161110,-41113.20592458,0.00000000,-nan,0.00000000,-41527.61128703,0.000000,0.000000
1357848105.99170303,-41113.25627770,0.00000000,-nan,0.00000000,-41527.71283245,0.000000,0.000000
1357848106.09179401,-41113.30663055,0.00000000,-nan,0.00000000,-41527.81132873,0.000000,0.000000
1357848106.19188595,-41113.35698338,0.00000000,-nan,0.00000000,-41527.91182968,0.000000,0.000000
1357848106.29197097,-41113.40733603,0.00000000,-nan,0.00000000,-41528.01104505,0.000000,0.000000
1357848106.39206290,-41113.45768884,0.00000000,-nan,0.00000000,-41528.11307896,0.000000,0.000000
1357848106.49213910,-41113.50804260,0.00000000,-nan,0.00000000,-41528.22159920,0.000000,0.000000
1357848106.59223104,-41113.55839522,0.00000000,-nan,0.00000000,-41528.31293461,0.000000,0.000000
1357848106.69232297,-41113.60874763,0.00000000,-nan,0.00000000,-41528.41189351,0.000000,0.000000
1357848106.79241395,-41113.65910113,0.00000000,-nan,0.00000000,-41528.52158378,0.000000,0.000000
1357848106.89250588,-41113.70945458,0.00000000,-nan,0.00000000,-41528.62185527,0.000000,0.000000
1357848106.99259090,-41113.75980785,0.00000000,-nan,0.00000000,-41528.72108736,0.000000,0.000000
1357848107.09267902,-41113.81016105,0.00000000,-nan,0.00000000,-41528.82129986,0.000000,0.000000
1357848107.19276690,-41113.86051418,0.00000000,-nan,0.00000000,-41528.92130194,0.000000,0.000000
1357848107.29285908,-41113.91086740,0.00000000,-nan,0.00000000,-41529.02281971,0.000000,0.000000
1357848107.39295006,-41113.96122037,0.00000000,-nan,0.00000000,-41529.12150733,0.000000,0.000000
1357848107.49413109,-41114.01157330,0.00000000,-nan,0.00000000,-41529.22180775,0.000000,0.000000
1357848107.59422302,-41114.06192492,0.00000000,-nan,0.00000000,-41529.31172437,0.000000,0.000000
1357848107.69431496,-41114.11227645,0.00000000,-nan,0.00000000,-41529.41174403,0.000000,0.000000
1357848107.79440689,-41114.16262908,0.00000000,-nan,0.00000000,-41529.52145567,0.000000,0.000000
1357848107.90168095,-41114.21298161,0.00000000,-nan,0.00000000,-41529.62131679,0.000000,0.000000
1357848108.00177312,-41114.26333429,0.00000000,-nan,0.00000000,-41529.72328487,0.000000,0.000000
1357848108.10185003,-41114.31368670,0.00000000,-nan,0.00000000,-41529.82180189,0.000000,0.000000
1357848108.20194101,-41114.36403894,0.00000000,-nan,0.00000000,-41529.92106557,0.000000,0.000000
1357848108.30203390,-41114.41439110,0.00000000,-nan,0.00000000,-41530.02115527,0.000000,0.000000
1357848108.40212607,-41114.46474340,0.00000000,-nan,0.00000000,-41530.12297319,0.000000,0.000000
1357848108.50221610,-41114.51509538,0.00000000,-nan,0.00000000,-41530.22106829,0.000000,0.000000
1357848108.60229802,-41114.56544871,0.00000000,-nan,0.00000000,-41530.33284230,0.000000,0.000000
1357848108.70237899,-41114.61580172,0.00000000,-nan,0.00000000,-41530.43095437,0.000000,0.000000
1357848108.80246997,-41114.66615477,0.00000000,-nan,0.00000000,-41530.53202200,0.000000,0.000000
1357848108.90256190,-41114.71650784,0.00000000,-nan,0.00000000,-41530.63286929,0.000000,0.000000
1357848109.00265408,-41114.76685962,0.00000000,-nan,0.00000000,-41530.72291720,0.000000,0.000000
1357848109.10273790,-41114.81721112,0.00000000,-nan,0.00000000,-41530.82131581,0.000000,0.000000
1357848109.20283008,-41114.86756273,0.00000000,-nan,0.00000000,-41530.92289843,0.000000,0.000000
1357848109.30290389,-41114.91791530,0.00000000,-nan,0.00000000,-41531.03152548,0.000000,0.000000
1357848109.40299606,-41114.96826771,0.00000000,-nan,0.00000000,-41531.13095380,0.000000,0.000000
1357848109.50308800,-41115.01862005,0.00000000,-nan,0.00000000,-41531.23110270,0.000000,0.000000
1357848109.60317993,-41115.06897253,0.00000000,-nan,0.00000000,-41531.33287041,0.000000,0.000000
1357848109.70326495,-41115.11932597,0.00000000,-nan,0.00000000,-41531.44160139,0.000000,0.000000
1357848109.80335689,-41115.16967689,0.00000000,-nan,0.00000000,-41531.52143940,0.000000,0.000000
1357848109.90344810,-41115.22002779,0.00000000,-nan,0.00000000,-41531.62195841,0.000000,0.000000
1357848110.00354004,-41115.27037995,0.00000000,-nan,0.00000000,-41531.73309085,0.000000,0.000000
1357848110.10362291,-41115.32073178,0.00000000,-nan,0.00000000,-41531.83109309,0.000000,0.000000
1357848110.20371509,-41115.37108373,0.00000000,-nan,0.00000000,-41531.93274922,0.000000,0.000000
1357848110.30379605,-41115.42143547,0.00000000,-nan,0.00000000,-41532.03175077,0.000000,0.000000
1357848110.40388799,-41115.47178606,0.00000000,-nan,0.00000000,-41532.12287146,0.000000,0.000000
1357848110.50397897,-41115.52213636,0.00000000,-nan,0.00000000,-41532.22125860,0.000000,0.000000
1357848110.60407090,-41115.57248676,0.00000000,-nan,0.00000000,-41532.32273885,0.000000,0.000000
1357848110.70415401,-41115.62283686,0.00000000,-nan,0.00000000,-41532.42095031,0.000000,0.000000
1357848110.80424595,-41115.67318832,0.00000000,-nan,0.00000000,-41532.53290199,0.000000,0.000000
1357848110.90432501,-41115.72353951,0.00000000,-nan,0.00000000,-41532.63142504,0.000000,0.000000
1357848111.00441289,-41115.77389061,0.00000000,-nan,0.00000000,-41532.73132827,0.000000,0.000000
1357848111.10450506,-41115.82424166,0.00000000,-nan,0.00000000,-41532.83165173,0.000000,0.000000
1357848111.21234012,-41115.87459262,0.00000000,-nan,0.00000000,-41532.93160495,0.000000,0.000000
1357848111.31242394,-41115.92494348,0.00000000,-nan,0.00000000,-41533.03141434,0.000000,0.000000
1357848111.41250610,-41115.97529542,0.00000000,-nan,0.00000000,-41533.14118030,0.000000,0.000000
1357848111.51259708,-41116.02564727,0.00000000,-nan,0.00000000,-41533.24104527,0.000000,0.000000
1357848111.61379504,-41116.07599905,0.00000000,-nan,0.00000000,-41533.34124520,0.000000,0.000000
1357848111.71388698,-41116.12635079,0.00000000,-nan,0.00000000,-41533.44154071,0.000000,0.000000
1357848111.81397796,-41116.17670259,0.00000000,-nan,0.00000000,-41533.54272952,0.000000,0.000000
1357848111.91405797,-41116.22705310,0.00000000,-nan,0.00000000,-41533.63279084,0.000000,0.000000
1357848112.01414990,-41116.27740478,0.00000000,-nan,0.00000000,-41533.74321341,0.000000,0.000000
1357848112.11424208,-41116.32775612,0.00000000,-nan,0.00000000,-41533.84110209,0.000000,0.000000
1357848112.21433401,-41116.37810635,0.00000000,-nan,0.00000000,-41533.93254473,0.000000,0.000000
1357848112.31441689,-41116.42845633,0.00000000,-nan,0.00000000,-41534.03117951,0.000000,0.000000
1357848112.41450810,-41116.47880627,0.00000000,-nan,0.00000000,-41534.13158359,0.000000,0.000000
1357848112.51458406,-41116.52915616,0.00000000,-nan,0.00000000,-41534.23180917,0.000000,0.000000
1357848112.61467600,-41116.57950598,0.00000000,-nan,0.00000000,-41534.33196591,0.000000,0.000000
1357848112.71476793,-41116.62985572,0.00000000,-nan,0.00000000,-41534.43201728,0.000000,0.000000
1357848112.81486011,-41116.68020534,0.00000000,-nan,0.00000000,-41534.53170414,0.000000,0.000000
1357848112.91494799,-41116.73055490,0.00000000,-nan,0.00000000,-41534.63188937,0.000000,0.000000
1357848113.01503992,-41116.78090554,0.00000000,-nan,0.00000000,-41534.74152215,0.000000,0.000000
1357848113.11512709,-41116.83125607,0.00000000,-nan,0.00000000,-41534.84139712,0.000000,0.000000
1357848113.21521902,-41116.88160549,0.00000000,-nan,0.00000000,-41534.93279844,0.000000,0.000000
1357848113.31530094,-41116.93195703,0.00000000,-nan,0.00000000,-41535.05116146,0.000000,0.000000
1357848113.41539311,-41116.98230845,0.00000000,-nan,0.00000000,-41535.15088933,0.000000,0.000000
1357848113.51547694,-41117.03265987,0.00000000,-nan,0.00000000,-41535.25156950,0.000000,0.000000
1357848113.61556792,-41117.08301118,0.00000000,-nan,0.00000000,-41535.35130049,0.000000,0.000000
1357848113.71566010,-41117.13336241,0.00000000,-nan,0.00000000,-41535.45138530,0.000000,0.000000
1357848113.81575203,-41117.18371139,0.00000000,-nan,0.00000000,-41535.53336286,0.000000,0.000000
1357848113.91582990,-41117.23406129,0.00000000,-nan,0.00000000,-41535.64177551,0.000000,0.000000
1357848114.01592207,-41117.28441224,0.00000000,-nan,0.00000000,-41535.75112362,0.000000,0.000000
1357848114.11599898,-41117.33476309,0.00000000,-nan,0.00000000,-41535.85105822,0.000000,0.000000
1357848114.21609092,-41117.38511169,0.00000000,-nan,0.00000000,-41535.93298680,0.000000,0.000000
1357848114.31618404,-41117.43546122,0.00000000,-nan,0.00000000,-41536.04150127,0.000000,0.000000
1357848114.41627598,-41117.48581068,0.00000000,-nan,0.00000000,-41536.14156462,0.000000,0.000000
1357848114.51636291,-41117.53616001,0.00000000,-nan,0.00000000,-41536.24119416,0.000000,0.000000
1357848114.61645389,-41117.58650829,0.00000000,-nan,0.00000000,-41536.33311261,0.000000,0.000000
1357848114.71653390,-41117.63685985,0.00000000,-nan,0.00000000,-41536.46116415,0.000000,0.000000
1357848114.81662607,-41117.68720897,0.00000000,-nan,0.00000000,-41536.54150215,0.000000,0.000000
1357848114.91671610,-41117.73755798,0.00000000,-nan,0.00000000,-41536.64138740,0.000000,0.000000
1357848115.01680803,-41117.78790713,0.00000000,-nan,0.00000000,-41536.74312120,0.000000,0.000000
1357848115.11688995,-41117.83825594,0.00000000,-nan,0.00000000,-41536.84110585,0.000000,0.000000
1357848115.21698093,-41117.88860588,0.00000000,-nan,0.00000000,-41536.95114541,0.000000,0.000000
1357848115.31707406,-41117.93895573,0.00000000,-nan,0.00000000,-41537.05111128,0.000000,0.000000
1357848115.41716409,-41117.98930572,0.00000000,-nan,0.00000000,-41537.15295011,0.000000,0.000000
1357848115.51724601,-41118.03965543,0.00000000,-nan,0.00000000,-41537.25136522,0.000000,0.000000
1357848115.61733794,-41118.09000505,0.00000000,-nan,0.00000000,-41537.35128848,0.000000,0.000000
1357848115.71741605,-41118.14035468,0.00000000,-nan,0.00000000,-41537.45206793,0.000000,0.000000
1357848115.81750703,-41118.19070417,0.00000000,-nan,0.00000000,-41537.55162094,0.000000,0.000000
1357848115.91759896,-41118.24105350,0.00000000,-nan,0.00000000,-41537.65096256,0.000000,0.000000
1357848116.01769090,-41118.29140177,0.00000000,-nan,0.00000000,-41537.74280066,0.000000,0.000000
1357848116.11777592,-41118.34174977,0.00000000,-nan,0.00000000,-41537.84130921,0.000000,0.000000
1357848116.21786809,-41118.39209787,0.00000000,-nan,0.00000000,-41537.94283704,0.000000,0.000000
1357848116.31794405,-41118.44244655,0.00000000,-nan,0.00000000,-41538.04831333,0.000000,0.000000
1357848116.41803598,-41118.49279450,0.00000000,-nan,0.00000000,-41538.14296251,0.000000,0.000000
1357848116.51812792,-41118.54314214,0.00000000,-nan,0.00000000,-41538.24110476,0.000000,0.000000
1357848116.61822009,-41118.59348992,0.00000000,-nan,0.00000000,-41538.34287534,0.000000,0.000000
1357848116.71830511,-41118.64383742,0.00000000,-nan,0.00000000,-41538.44133676,0.000000,0.000000
1357848116.81839705,-41118.69418485,0.00000000,-nan,0.00000000,-41538.54138448,0.000000,0.000000
1357848116.91848803,-41118.74453221,0.00000000,-nan,0.00000000,-41538.64148862,0.000000,0.000000
1357848117.01857996,-41118.79487943,0.00000000,-nan,0.00000000,-41538.74102667,0.000000,0.000000
1357848117.11866212,-41118.84522655,0.00000000,-nan,0.00000000,-41538.84094324,0.000000,0.000000
1357848117.21875405,-41118.89557372,0.00000000,-nan,0.00000000,-41538.94200577,0.000000,0.000000
1357848117.31883097,-41118.94592193,0.00000000,-nan,0.00000000,-41539.05134950,0.000000,0.000000
1357848117.41892290,-41118.99627001,0.00000000,-nan,0.00000000,-41539.15106190,0.000000,0.000000
1357848117.51901388,-41119.04661806,0.00000000,-nan,0.00000000,-41539.25145468,0.000000,0.000000
1357848117.61910605,-41119.09696601,0.00000000,-nan,0.00000000,-41539.35128808,0.000000,0.000000
1357848117.71919107,-41119.14731400,0.00000000,-nan,0.00000000,-41539.45229179,0.000000,0.000000
1357848117.81928301,-41119.19766077,0.00000000,-nan,0.00000000,-41539.54290778,0.000000,0.000000
1357848117.91936111,-41119.24800748,0.00000000,-nan,0.00000000,-41539.64299228,0.000000,0.000000
1357848118.02442908,-41119.29835392,0.00000000,-nan,0.00000000,-41539.74146198,0.000000,0.000000
1357848118.13392091,-41119.34870264,0.00000000,-nan,0.00000000,-41539.86125521,0.000000,0.000000
1357848118.23401308,-41119.39905136,0.00000000,-nan,0.00000000,-41539.96184275,0.000000,0.000000
1357848118.33410001,-41119.44939988,0.00000000,-nan,0.00000000,-41540.06098438,0.000000,0.000000
1357848118.43418288,-41119.49974833,0.00000000,-nan,0.00000000,-41540.16105596,0.000000,0.000000
1357848118.53427505,-41119.55009673,0.00000000,-nan,0.00000000,-41540.26128834,0.000000,0.000000
1357848118.63436604,-41119.60044523,0.00000000,-nan,0.00000000,-41540.36291779,0.000000,0.000000
1357848118.73445511,-41119.65079364,0.00000000,-nan,0.00000000,-41540.46277155,0.000000,0.000000
1357848118.83454704,-41119.70114198,0.00000000,-nan,0.00000000,-41540.56290770,0.000000,0.000000
1357848118.93462300,-41119.75149007,0.00000000,-nan,0.00000000,-41540.66155860,0.000000,0.000000
1357848119.03471494,-41119.80183830,0.00000000,-nan,0.00000000,-41540.76333964,0.000000,0.000000
1357848119.13480711,-41119.85218618,0.00000000,-nan,0.00000000,-41540.86120544,0.000000,0.000000
1357848119.23489809,-41119.90253419,0.00000000,-nan,0.00000000,-41540.96295223,0.000000,0.000000
1357848119.33498406,-41119.95288083,0.00000000,-nan,0.00000000,-41541.05210781,0.000000,0.000000
1357848119.43506908,-41120.00322729,0.00000000,-nan,0.00000000,-41541.15143504,0.000000,0.000000
1357848119.53515506,-41120.05357608,0.00000000,-nan,0.00000000,-41541.27154733,0.000000,0.000000
1357848119.63524699,-41120.10392480,0.00000000,-nan,0.00000000,-41541.37159128,0.000000,0.000000
1357848119.73533797,-41120.15427337,0.00000000,-nan,0.00000000,-41541.47115829,0.000000,0.000000
1357848119.83542991,-41120.20462185,0.00000000,-nan,0.00000000,-41541.57102474,0.000000,0.000000
1357848119.93551207,-41120.25496809,0.00000000,-nan,0.00000000,-41541.65303296,0.000000,0.000000
1357848120.03560400,-41120.30531525,0.00000000,-nan,0.00000000,-41541.76138217,0.000000,0.000000
1357848120.13569593,-41120.35566236,0.00000000,-nan,0.00000000,-41541.86166073,0.000000,0.000000
1357848120.23578811,-41120.40600953,0.00000000,-nan,0.00000000,-41541.96289334,0.000000,0.000000
1357848120.33587003,-41120.45635641,0.00000000,-nan,0.00000000,-41542.06105618,0.000000,0.000000
1357848120.43595409,-41120.50670439,0.00000000,-nan,0.00000000,-41542.17104320,0.000000,0.000000
1357848120.54212189,-41120.55705113,0.00000000,-nan,0.00000000,-41542.26139011,0.000000,0.000000
1357848120.64221311,-41120.60739797,0.00000000,-nan,0.00000000,-41542.36285141,0.000000,0.000000
1357848120.74230504,-41120.65774456,0.00000000,-nan,0.00000000,-41542.46149296,0.000000,0.000000
1357848120.84239697,-41120.70809221,0.00000000,-nan,0.00000000,-41542.57107177,0.000000,0.000000
1357848120.94248199,-41120.75844261,0.00000000,-nan,0.00000000,-41542.69475813,0.000000,0.000000
1357848121.04257202,-41120.80879009,0.00000000,-nan,0.00000000,-41542.77106265,0.000000,0.000000
1357848121.14265490,-41120.85913757,0.00000000,-nan,0.00000000,-41542.87170365,0.000000,0.000000
1357848121.24274611,-41120.90948392,0.00000000,-nan,0.00000000,-41542.96291363,0.000000,0.000000
1357848121.34283900,-41120.95983138,0.00000000,-nan,0.00000000,-41543.07291302,0.000000,0.000000
1357848121.44292092,-41121.01017852,0.00000000,-nan,0.00000000,-41543.17094916,0.000000,0.000000
